grid_id,density,district,lon,lat,index_right
84397,5,新北市中和區,121.48985833003582,24.99172209996413,294.0
84398,4,新北市中和區,121.48986190831697,24.99262490603783,294.0
84399,4,新北市中和區,121.48986548677141,24.993527712001534,294.0
84400,4,新北市中和區,121.48986906539905,24.99443051785521,294.0
84401,4,新北市中和區,121.48987264419996,24.995333323598867,294.0
84402,4,新北市中和區,121.4898762231741,24.996236129232503,294.0
84403,3,新北市中和區,121.4898798023215,24.99713893475612,294.0
84404,4,新北市中和區,121.48988338164214,24.998041740169697,294.0
84405,3,新北市中和區,121.48988696113608,24.998944545473254,294.0
84406,3,新北市中和區,121.4898905408033,24.999847350666776,294.0
84407,5,新北市中和區,121.48989412064378,25.00075015575026,294.0
84408,4,新北市中和區,121.48989770065755,25.001652960723703,294.0
84409,5,新北市中和區,121.48990128084462,25.002555765587104,294.0
84410,5,新北市中和區,121.48990486120495,25.003458570340463,294.0
84411,6,新北市中和區,121.4899084417386,25.00436137498376,294.0
84412,4,新北市中和區,121.48991202244555,25.005264179517017,294.0
84413,3,新北市中和區,121.48991560332587,25.00616698394022,294.0
84414,5,新北市中和區,121.48991918437942,25.00706978825336,294.0
84415,5,新北市中和區,121.48992276560635,25.007972592456447,294.0
84416,4,新北市中和區,121.48992634700657,25.008875396549467,294.0
84417,2,新北市中和區,121.48992992858015,25.009778200532423,294.0
84418,3,新北市中和區,121.48993351032708,25.01068100440531,294.0
84419,3,新北市中和區,121.48993709224733,25.011583808168133,294.0
84420,3,新北市中和區,121.48994067434096,25.01248661182087,294.0
84427,1,臺北市萬華區,121.48996575385054,25.01880623430773,330.0
84428,1,臺北市萬華區,121.48996933733115,25.01970903707977,330.0
84429,1,臺北市萬華區,121.48997292098517,25.020611839741704,330.0
84430,2,臺北市萬華區,121.48997650481257,25.021514642293546,330.0
84431,2,臺北市萬華區,121.48998008881343,25.02241744473527,330.0
84432,1,臺北市萬華區,121.48998367298768,25.023320247066895,330.0
84433,2,臺北市萬華區,121.48998725733536,25.024223049288413,330.0
84434,3,臺北市萬華區,121.48999084185647,25.025125851399803,330.0
